Date,WindPower,Wind speed | (m/s),Wind direction | (deg),Pressure | (atm),Air temperature | ('C)
2020/11/23 5:00,339.179,5.803,12,0.99604,16.563
2020/11/23 6:00,404.106,6.129,344,0.995055,15.063
2020/11/23 7:00,482.779,6.456,7,0.994069,13.563
2020/11/23 8:00,659.126,7.148,4,0.998215,13.863
2020/11/23 9:00,763.652,7.484,5,0.999398,14.763
2020/11/23 10:00,756.107,7.474,15,0.998311,16.063
2020/11/23 11:00,748.388,7.454,24,1.00167,17.563
2020/11/23 12:00,543.46,6.742,45,0.998902,18.463
2020/11/23 13:00,826,7.721,45,0.998211,18.863
2020/11/23 14:00,782.69,7.583,46,0.998112,18.963
2020/11/23 15:00,860.208,7.83,52,0.997915,18.963
2020/11/23 16:00,884.018,7.909,62,0.997025,18.863
2020/11/23 17:00,781.748,7.583,59,0.997025,18.863
2020/11/23 18:00,745.57,7.464,61,0.997816,18.663
2020/11/23 19:00,709.355,7.345,70,0.998605,18.463
2020/11/23 20:00,599.865,6.99,78,0.998211,19.063
2020/11/23 21:00,471.058,6.446,81,0.996433,19.663
2020/11/23 22:00,266.858,5.398,93,0.99969,20.063
2020/11/23 23:00,187.178,4.894,110,1.00117,20.363
2020/11/24 0:00,0,2.907,101,0.998604,20.463
2020/11/24 1:00,64.6372,3.816,69,0.998506,20.263
2020/11/24 2:00,276.224,5.457,92,0.998307,20.563
2020/11/24 3:00,539.17,6.742,101,0.99959,21.063
2020/11/24 4:00,807.427,7.682,102,0.998505,21.263
2020/11/24 5:00,572.917,6.891,98,0.998307,21.363
2020/11/24 6:00,683.474,7.286,95,0.998011,20.913
2020/11/24 7:00,808.975,7.682,88,0.997715,20.463
2020/11/24 8:00,670.499,7.247,83,0.996136,20.863
2020/11/24 9:00,700.595,7.336,87,1.00008,21.163
2020/11/24 10:00,672.719,7.247,97,1.00028,21.363
2020/11/24 11:00,444.951,6.337,94,1.00117,21.563
2020/11/24 12:00,356.52,5.932,92,0.998801,21.563
2020/11/24 13:00,367.4,5.991,95,0.999689,21.163
2020/11/24 14:00,493.181,6.545,105,0.998209,20.963
2020/11/24 15:00,284.747,5.507,95,0.999788,20.863
2020/11/24 16:00,171.985,4.775,89,0.998702,20.963
2020/11/24 17:00,210.721,5.081,83,0.997913,21.263
2020/11/24 18:00,373.53,6.031,86,0.99811,21.163
2020/11/24 19:00,591.56,6.97,85,0.998307,21.063
2020/11/24 20:00,582.349,6.94,106,0.997221,21.963
2020/11/24 21:00,196.426,4.983,122,0.997517,21.663
2020/11/24 22:00,113.179,4.291,131,0.999196,21.563
2020/11/24 23:00,57.0905,3.727,153,0.999393,21.663
2020/11/25 0:00,28.2038,3.371,131,0.998702,21.663
2020/11/25 1:00,128.653,4.419,114,0.999788,21.563
2020/11/25 2:00,130.876,4.439,124,0.998109,21.563
2020/11/25 3:00,215.623,5.111,137,0.999393,21.763
2020/11/25 4:00,303.283,5.625,135,0.998208,21.963
2020/11/25 5:00,469.435,6.456,140,0.997714,22.363
2020/11/25 6:00,808.951,7.701,140,0.996727,22.363
2020/11/25 7:00,1262.83,8.957,139,0.995739,22.363
2020/11/25 8:00,1797.89,10.044,136,0.999589,22.963
2020/11/25 9:00,1880.97,10.232,141,0.998404,23.263
2020/11/25 10:00,2230.78,11.013,143,1.00077,23.363
2020/11/25 11:00,1834.55,10.133,143,0.997417,23.463
2020/11/25 12:00,1867.08,10.203,134,0.998404,23.463
2020/11/25 13:00,2529.86,11.844,135,0.9987,23.263
2020/11/25 14:00,2644.87,12.2,139,0.997911,22.963
2020/11/25 15:00,2462.42,11.666,141,0.994654,23.063
2020/11/25 16:00,2511.05,11.804,138,0.994654,22.863
2020/11/25 17:00,2229.88,11.023,141,0.995147,22.663
2020/11/25 18:00,2276.64,11.132,141,0.994555,22.513
2020/11/25 19:00,2315.08,11.241,141,0.994062,22.363
2020/11/25 20:00,2342.94,11.32,140,0.994851,22.563
2020/11/25 21:00,2078,10.677,146,0.996134,22.663
2020/11/25 22:00,2007.91,10.519,150,0.995443,22.663
2020/11/25 23:00,1486.95,9.431,156,0.997121,22.563
2020/11/26 0:00,1489.64,9.441,167,0.995641,22.563
2020/11/26 1:00,1484.6,9.431,165,0.995641,22.463
2020/11/26 2:00,1208.67,8.818,168,0.995641,22.563
2020/11/26 3:00,1577.73,9.619,164,0.994654,22.563
2020/11/26 4:00,1508.21,9.481,163,0.994851,22.663
2020/11/26 5:00,1760.13,9.985,167,0.99416,22.763
2020/11/26 6:00,1086.66,8.502,168,0.992976,22.013
2020/11/26 7:00,599.033,7.019,163,0.991792,21.263
2020/11/26 8:00,427.449,6.278,170,0.994062,21.663
2020/11/26 9:00,209.999,5.091,167,0.993272,22.363
2020/11/26 10:00,321.244,5.744,160,0.994555,23.063
2020/11/26 11:00,322.101,5.754,156,0.994653,23.863
2020/11/26 12:00,302.242,5.645,146,0.992777,24.463
2020/11/26 13:00,814.452,7.741,132,0.994455,24.263
2020/11/26 14:00,1558.1,9.599,133,0.992975,23.663
2020/11/26 15:00,1846.24,10.173,134,0.993074,23.363
2020/11/26 16:00,2257.62,11.102,137,0.992284,23.063
2020/11/26 17:00,2099.97,10.746,141,0.991692,23.163
2020/11/26 18:00,2137.62,10.825,139,0.992383,22.663
2020/11/26 19:00,2172.48,10.895,139,0.993075,22.163
2020/11/26 20:00,2040.78,10.598,140,0.992976,22.363
2020/11/26 21:00,1737.02,9.936,142,0.993667,22.463
2020/11/26 22:00,2108.28,10.756,143,0.992482,22.463
2020/11/26 23:00,1633.61,9.728,146,0.995246,22.563
2020/11/27 0:00,1956.1,10.41,148,0.993568,22.563
2020/11/27 1:00,2250.74,11.082,153,0.991593,22.563
2020/11/27 2:00,1753.9,9.975,151,0.992778,22.563
2020/11/27 3:00,2065.91,10.657,154,0.993766,22.563
2020/11/27 4:00,2348.37,11.349,156,0.990903,22.463
2020/11/27 5:00,2049.06,10.628,161,0.9911,22.463
2020/11/27 6:00,1551.12,9.57,161,0.990607,21.713
2020/11/27 7:00,1095.06,8.522,157,0.990114,20.963
2020/11/27 8:00,1271.61,8.987,155,0.990015,21.363
2020/11/27 9:00,2094.61,10.726,149,0.990903,22.063
2020/11/27 10:00,2496.13,11.774,149,0.989521,22.463
2020/11/27 11:00,2277.15,11.152,154,0.989916,22.663
2020/11/27 12:00,2255.05,11.112,155,0.987842,23.063
2020/11/27 13:00,2560.6,11.972,151,0.988632,23.363
2020/11/27 14:00,2655.11,12.288,148,0.989026,23.363
2020/11/27 15:00,2706.92,12.526,150,0.987546,23.263
2020/11/27 16:00,2630.31,12.18,152,0.987941,23.263
2020/11/27 17:00,2884.23,13.465,148,0.984683,23.263
2020/11/27 18:00,2860.25,13.257,151,0.985867,23.063
2020/11/27 19:00,2823.68,13.05,158,0.986954,22.863
2020/11/27 20:00,2413.06,11.557,150,0.986658,23.063
2020/11/27 21:00,2310.55,11.27,148,0.985769,23.163
2020/11/27 22:00,2723.05,12.605,150,0.986065,23.263
2020/11/27 23:00,2926.33,13.791,148,0.990309,23.363
2020/11/28 0:00,2892.54,13.524,155,0.98725,23.363
2020/11/28 1:00,2899.92,13.593,158,0.986262,23.563
2020/11/28 2:00,2960.56,14.098,165,0.987052,23.663
2020/11/28 3:00,2997.74,15.027,164,0.983794,23.763
2020/11/28 4:00,2993.51,14.879,163,0.985571,23.763
2020/11/28 5:00,2970.61,14.197,167,0.984386,23.963
2020/11/28 6:00,2949.25,14.019,166,0.9834,23.513
2020/11/28 7:00,2927.27,13.831,173,0.982413,23.063
2020/11/28 8:00,2857.86,13.247,183,0.983992,23.163
2020/11/28 9:00,2932.96,13.88,190,0.986065,24.263
2020/11/28 10:00,2234.67,11.102,205,0.985175,25.163
2020/11/28 11:00,1642.34,9.807,238,0.985965,25.463
2020/11/28 12:00,686.886,7.365,266,0.983595,25.063
2020/11/28 13:00,371.328,6.07,287,0.984781,24.963
2020/11/28 14:00,276.578,5.516,306,0.984484,25.463
2020/11/28 15:00,324.938,5.803,312,0.984681,25.863
2020/11/28 16:00,291.33,5.605,308,0.984286,25.963
2020/11/28 17:00,318.318,5.764,318,0.984089,25.863
2020/11/28 18:00,386.287,6.149,341,0.984089,25.713
2020/11/28 19:00,472.924,6.525,352,0.984188,25.563
2020/11/28 20:00,419.867,6.288,2,0.985866,25.263
2020/11/28 21:00,344.768,5.902,359,0.990308,24.863
2020/11/28 22:00,44.4394,3.599,2,0.986064,24.563
2020/11/28 23:00,81.8081,4.063,338,0.984879,24.263
2020/11/29 0:00,394.137,6.159,324,0.987941,23.363
2020/11/29 1:00,436.426,6.337,328,0.986855,22.363
2020/11/29 2:00,692.616,7.336,342,0.989028,20.963
2020/11/29 3:00,414.171,6.218,357,0.990016,20.063
2020/11/29 4:00,194.494,4.973,358,0.987844,19.863
2020/11/29 5:00,218.109,5.131,352,0.988832,19.763
2020/11/29 6:00,137.217,4.488,339,0.989228,18.263
2020/11/29 7:00,66.6408,3.836,355,0.989623,16.763
2020/11/29 8:00,15.6274,3.213,359,0.986366,16.963
2020/11/29 9:00,294.818,5.566,329,0.986464,17.163
2020/11/29 10:00,87.2872,4.073,336,0.990412,17.963
2020/11/29 11:00,52.3896,3.668,321,0.990906,18.863
2020/11/29 12:00,49.5497,3.638,314,0.990214,19.863
2020/11/29 13:00,345.965,5.882,310,0.990213,20.763
2020/11/29 14:00,420.897,6.258,313,0.989817,21.563
2020/11/29 15:00,422.588,6.268,314,0.990212,22.063
2020/11/29 16:00,495.218,6.584,318,0.989323,22.163
2020/11/29 17:00,344.072,5.882,314,0.988731,21.963
2020/11/29 18:00,197.927,5.012,331,0.990113,22.213
2020/11/29 19:00,93.3703,4.142,334,0.991495,22.463
2020/11/29 20:00,0,1.75,336,0.987842,22.363
2020/11/29 21:00,0,2.748,316,0.991297,22.563
2020/11/29 22:00,115.922,4.33,290,0.991495,22.863
2020/11/29 23:00,123.027,4.389,272,0.9911,22.663
2020/11/30 0:00,165.109,4.735,287,0.992779,22.363
2020/11/30 1:00,428.707,6.288,302,0.99189,21.663
2020/11/30 2:00,889.889,7.958,312,0.990411,20.263
2020/11/30 3:00,969.896,8.176,313,0.990412,18.963
2020/11/30 4:00,835.378,7.761,316,0.990906,17.863
2020/11/30 5:00,1038.9,8.334,316,0.991302,16.963
2020/11/30 6:00,662.034,7.197,307,0.988934,15.963
2020/11/30 7:00,381.785,6.05,311,0.986664,14.963
2020/11/30 8:00,382.36,6.04,296,0.992094,14.763
2020/11/30 9:00,595.958,6.95,310,0.993772,14.863
2020/11/30 10:00,462.385,6.386,328,0.992685,15.463
2020/11/30 11:00,463.568,6.396,317,0.993474,16.363
2020/11/30 12:00,186.001,4.884,308,0.990314,17.263
2020/11/30 13:00,251.276,5.309,314,0.991893,18.063
2020/11/30 14:00,263.269,5.388,313,0.989228,18.763
2020/11/30 15:00,466.007,6.436,310,0.989325,19.163
2020/11/30 16:00,291.655,5.556,308,0.990016,19.363
2020/11/30 17:00,163.015,4.706,307,0.989622,19.463
2020/11/30 18:00,172.115,4.785,337,0.989918,20.013
2020/11/30 19:00,181.344,4.864,353,0.990213,20.563
2020/11/30 20:00,245.606,5.289,11,0.991003,19.963
2020/11/30 21:00,157.276,4.656,20,0.991596,19.363
2020/11/30 22:00,96.3524,4.152,35,0.990708,18.963
2020/11/30 23:00,73.4184,3.925,53,0.992485,18.863
2020/12/1 0:00,119.534,4.34,59,0.99209,18.763
2020/12/1 1:00,154.256,4.627,63,0.9913,18.663
2020/12/1 2:00,274.296,5.447,61,0.9913,18.463
2020/12/1 3:00,456.007,6.386,62,0.989524,18.263
2020/12/1 4:00,549.233,6.782,63,0.990808,18.063
2020/12/1 5:00,581.908,6.92,65,0.991104,17.863
2020/12/1 6:00,496.858,6.555,75,0.989327,17.513
2020/12/1 7:00,408.63,6.179,82,0.987452,17.163
2020/12/1 8:00,306.376,5.625,82,0.992486,17.463
2020/12/1 9:00,201.306,5.012,77,0.990709,17.663
2020/12/1 10:00,142.704,4.528,88,0.991795,17.863
2020/12/1 11:00,210.646,5.072,106,0.99288,18.063
2020/12/1 12:00,485.354,6.505,100,0.992288,18.163
2020/12/1 13:00,820.1,7.711,96,0.990906,17.963
2020/12/1 14:00,684.796,7.286,102,0.98903,17.963
2020/12/1 15:00,774.683,7.573,106,0.98903,18.063
2020/12/1 16:00,943.599,8.107,105,0.988241,18.263
2020/12/1 17:00,982.435,8.215,109,0.986759,18.563
2020/12/1 18:00,699.023,7.336,93,0.988537,18.363
2020/12/1 19:00,472.823,6.456,94,0.990215,18.163
2020/12/1 20:00,701.849,7.345,97,0.989228,18.563
2020/12/1 21:00,683.382,7.286,107,0.990313,18.963
2020/12/1 22:00,794.207,7.652,119,0.987648,19.463
2020/12/1 23:00,1490.63,9.431,126,0.990312,19.863
2020/12/2 0:00,2107.87,10.736,137,0.990016,20.163
2020/12/2 1:00,2001.68,10.509,143,0.987252,20.363
2020/12/2 2:00,1811.96,10.084,141,0.988732,20.663
2020/12/2 3:00,1692.58,9.847,143,0.989127,20.863
2020/12/2 4:00,1386.28,9.244,141,0.987646,20.963
2020/12/2 5:00,1483.91,9.441,137,0.98735,21.163
2020/12/2 6:00,1302.98,9.075,129,0.987843,21.163
2020/12/2 7:00,1164.47,8.71,134,0.988436,21.163
2020/12/2 8:00,1570.69,9.619,129,0.985968,21.263
2020/12/2 9:00,1674.43,9.817,136,0.989126,21.463
2020/12/2 10:00,2459.17,11.666,140,0.987942,21.763
2020/12/2 11:00,2630.8,12.16,149,0.988731,22.063
2020/12/2 12:00,2736.51,12.644,152,0.988533,22.463
2020/12/2 13:00,2776.81,12.832,158,0.988434,22.863
2020/12/2 14:00,2532.13,11.893,159,0.987349,23.063
2020/12/2 15:00,2180.32,10.954,163,0.985867,23.363
2020/12/2 16:00,1452.35,9.412,173,0.985078,23.663
2020/12/2 17:00,992.621,8.294,165,0.985473,23.763
2020/12/2 18:00,1328.51,9.155,141,0.986164,23.013
2020/12/2 19:00,1765.52,10.015,141,0.986757,22.263
2020/12/2 20:00,1374.78,9.234,154,0.987547,22.163
2020/12/2 21:00,820.775,7.761,191,0.988534,22.263
2020/12/2 22:00,581.386,6.96,231,0.988039,22.363
2020/12/2 23:00,0,2.887,248,0.994358,22.463
2020/12/3 0:00,0,2.59,225,0.990509,21.763
2020/12/3 1:00,14.5668,3.213,208,0.990213,21.463
2020/12/3 2:00,100.83,4.202,185,0.989817,21.563
2020/12/3 3:00,0,1.957,249,0.991002,21.563
2020/12/3 4:00,77.4675,3.984,333,0.98972,20.063
2020/12/3 5:00,265.745,5.408,352,0.989227,19.663
2020/12/3 6:00,579.063,6.92,348,0.990609,19.263
2020/12/3 7:00,1066.88,8.423,352,0.991991,18.863
2020/12/3 8:00,1829.74,10.094,9,0.991202,19.163
2020/12/3 9:00,1656.25,9.758,1,0.990016,19.663
2020/12/3 10:00,1546.24,9.54,6,0.992484,20.563
2020/12/3 11:00,821.475,7.741,17,0.994062,21.563
2020/12/3 12:00,859.575,7.869,31,0.992779,21.863
2020/12/3 13:00,656.021,7.217,39,0.992976,21.763
2020/12/3 14:00,794.95,7.662,52,0.990706,21.463
2020/12/3 15:00,818.083,7.731,52,0.992384,21.163
2020/12/3 16:00,904.62,8.008,49,0.991397,20.863
2020/12/3 17:00,933.832,8.097,41,0.990805,20.863
2020/12/3 18:00,1267.15,8.957,18,0.993076,20.463
2020/12/3 19:00,1692.8,9.817,18,0.995445,20.063
2020/12/3 20:00,1245.89,8.888,18,0.99357,19.263
2020/12/3 21:00,1554.13,9.52,18,0.99673,18.363
2020/12/3 22:00,1059.34,8.374,29,0.998014,17.563
2020/12/3 23:00,1241.37,8.838,28,0.997916,16.763
2020/12/4 0:00,848.249,7.771,27,0.997324,16.263
2020/12/4 1:00,878.183,7.859,17,0.998311,15.763
2020/12/4 2:00,1108.12,8.482,19,0.997423,15.363
2020/12/4 3:00,1033.22,8.285,19,0.996733,14.963
2020/12/4 4:00,964.377,8.107,22,0.995549,14.663
2020/12/4 5:00,978.511,8.136,14,0.996733,14.163
2020/12/4 6:00,934.76,8.008,358,0.996933,12.613
2020/12/4 7:00,897.021,7.879,4,0.997032,11.063
2020/12/4 8:00,719.801,7.316,9,0.997624,10.863
2020/12/4 9:00,893.682,7.869,5,0.997526,11.263
2020/12/4 10:00,462.327,6.347,356,0.998018,11.763
2020/12/4 11:00,205.078,4.993,11,1.00197,12.663
2020/12/4 12:00,48.5675,3.589,23,0.999103,13.563
2020/12/4 13:00,25.4631,3.312,27,0.997227,14.363
2020/12/4 14:00,15.6039,3.193,34,0.997819,14.963
2020/12/4 15:00,55.0395,3.678,54,0.996535,15.163
2020/12/4 16:00,48.486,3.599,61,0.995153,15.063
2020/12/4 17:00,54.119,3.668,58,0.995055,14.963
2020/12/4 18:00,0,2.323,63,0.995252,15.513
2020/12/4 19:00,0,0.989,43,0.99535,16.063
2020/12/4 20:00,0,0.811,359,0.998015,16.463
2020/12/4 21:00,0,2.066,324,0.998409,16.863
2020/12/4 22:00,0,2.363,319,0.998212,16.963
2020/12/4 23:00,0,1.819,350,0.999298,16.663
2020/12/5 0:00,0,1.77,16,0.999002,16.563
2020/12/5 1:00,0,1.967,4,0.998706,16.663
2020/12/5 2:00,0,1.315,41,0.998409,16.663
2020/12/5 3:00,0,1.374,75,0.998409,16.963
2020/12/5 4:00,0,1.602,88,0.997225,17.263
2020/12/5 5:00,0,2.214,92,0.998606,17.563
2020/12/5 6:00,0,1.681,28,0.998015,16.613
2020/12/5 7:00,0,1.147,90,0.997324,15.663
2020/12/5 8:00,0,0.969,73,0.995152,15.963
2020/12/5 9:00,0,1.305,30,0.999594,15.963
2020/12/5 10:00,0,1.433,55,1.00157,16.263
2020/12/5 11:00,0,2.452,84,1.00196,16.663
2020/12/5 12:00,189.693,4.894,76,0.999693,16.363
2020/12/5 13:00,367.045,5.961,85,0.996929,16.263
2020/12/5 14:00,467.809,6.406,87,0.997522,16.263
2020/12/5 15:00,507.104,6.574,88,0.997423,16.263
2020/12/5 16:00,608.849,7.009,81,0.997324,16.263
2020/12/5 17:00,791.92,7.593,78,0.996337,16.263
2020/12/5 18:00,773.041,7.533,74,0.997522,16.313
2020/12/5 19:00,758.674,7.484,71,0.998607,16.363
2020/12/5 20:00,694.002,7.286,80,0.995547,16.363
2020/12/5 21:00,355.04,5.892,80,0.996929,16.363
2020/12/5 22:00,389.056,6.07,69,0.997323,16.363
2020/12/5 23:00,296.91,5.546,68,1.00157,16.363
2020/12/6 0:00,279.827,5.447,67,1.00078,16.363
2020/12/6 1:00,399.353,6.11,75,0.998904,16.363
2020/12/6 2:00,479.355,6.456,84,0.997323,16.463
2020/12/6 3:00,472.339,6.426,87,0.998509,16.663
2020/12/6 4:00,513.969,6.604,78,0.998904,16.763
2020/12/6 5:00,360.225,5.922,62,0.997718,16.663
2020/12/6 6:00,457.647,6.357,20,0.9992,16.163
2020/12/6 7:00,558.894,6.782,24,1.00078,15.663
2020/12/6 8:00,277.485,5.437,25,0.998213,15.963
2020/12/6 9:00,683.809,7.247,33,0.998607,16.463
2020/12/6 10:00,1778.98,9.936,42,0.99989,17.063
2020/12/6 11:00,1866.38,10.114,51,1.00206,16.963
2020/12/6 12:00,1503.38,9.392,63,1.00009,16.763
2020/12/6 13:00,1385.8,9.164,64,0.999298,16.863
2020/12/6 14:00,988.888,8.186,79,0.997916,16.963
2020/12/6 15:00,1645.57,9.688,87,0.99683,17.263
2020/12/6 16:00,2087.85,10.647,92,0.99377,17.663
2020/12/6 17:00,1867.62,10.153,95,0.994066,17.863
2020/12/6 18:00,1355.41,9.125,87,0.995546,17.763
2020/12/6 19:00,955.052,8.107,93,0.997125,17.663
2020/12/6 20:00,912.327,7.988,102,0.997717,18.063
2020/12/6 21:00,1863.51,10.143,110,0.99673,18.463
2020/12/6 22:00,2278.58,11.082,108,0.99515,18.263
2020/12/6 23:00,1940.59,10.311,107,0.997125,18.163
2020/12/7 0:00,1110.2,8.522,130,0.997124,18.963
2020/12/7 1:00,235.592,5.22,179,0.995644,19.563
2020/12/7 2:00,0,1.691,238,0.994262,18.963
2020/12/7 3:00,182.794,4.864,145,0.994853,19.763
2020/12/7 4:00,775.693,7.583,157,0.994853,20.463
2020/12/7 5:00,1399.68,9.253,158,0.992286,20.663
2020/12/7 6:00,1291.62,9.016,148,0.993965,20.263
2020/12/7 7:00,1200.29,8.769,152,0.995741,19.863
